date,open,close,high,low,volume
2024-01-02,23.27,22.79,23.36,22.74,15980.82
2024-01-03,22.8,22.5,22.88,22.16,19370.56
2024-01-04,22.38,24.28,24.55,21.85,54680.02
2024-01-05,24.22,23.72,24.44,23.5,35520.84
2024-01-08,23.4,22.94,23.69,22.82,22616.31
2024-01-09,22.94,23.4,24.11,22.89,27403.37
2024-01-10,23.18,23.83,24.07,22.76,42177.47
2024-01-11,23.6,23.56,23.9,22.85,38213.79
2024-01-12,23.58,24.08,24.65,23.56,53276.48
2024-01-15,23.76,23.54,24.05,23.27,34940.93
2024-01-16,23.57,23.28,23.74,22.9,25347.84
2024-01-17,23.32,24.35,24.96,23.03,73885.96
2024-01-18,24.41,25.32,26.12,24.1,90360.01
2024-01-19,25.65,26.88,30.29,25.2,121789.3
2024-01-22,26.69,24.53,27.42,24.06,101998.86
2024-01-23,23.31,23.28,24.06,20.75,78221.15
2024-01-24,23.17,24.7,26.51,23.05,88516.14
2024-01-25,25.16,25.15,25.55,24.42,61795.41
2024-01-26,24.59,25.43,26.01,24.18,64681.38
2024-01-29,25.65,23.62,25.82,23.52,50648.95
2024-01-30,23.57,21.91,23.62,21.82,45266.91
2024-01-31,22.22,21.47,23.37,21.45,41176.65
2024-02-01,21.2,21.52,21.84,20.57,30762.88
2024-02-02,21.69,19.82,21.95,19.49,42125.59
2024-02-05,19.23,17.9,19.43,16.77,53196.35
2024-02-06,17.23,19.21,19.66,16.57,42245.83
2024-02-07,19.07,20.83,21.0,18.87,60296.96
2024-02-08,20.33,21.55,22.05,20.27,48673.15
2024-02-19,21.63,21.86,22.97,21.63,44402.42
2024-02-20,21.89,21.79,21.89,21.01,26363.82
2024-02-21,21.76,22.36,22.39,21.32,39801.03
2024-02-22,22.08,22.13,22.45,21.7,22646.83
2024-02-23,22.07,22.17,22.36,21.63,24072.05
2024-02-26,22.29,22.52,22.78,22.18,30928.4
2024-02-27,22.31,23.26,23.27,22.12,25525.6
2024-02-28,23.32,22.08,23.87,22.01,27456.21
2024-02-29,21.72,22.58,22.86,21.68,19839.1
2024-03-01,22.81,22.26,22.81,22.12,20093.59
2024-03-04,22.21,22.08,22.31,21.49,34166.13
2024-03-05,21.64,21.31,21.95,21.22,23437.13
2024-03-06,21.45,21.82,21.95,21.12,18718.54
2024-03-07,21.94,21.43,22.18,21.4,13630.17
2024-03-08,21.52,21.31,21.66,21.1,11155.2
2024-03-11,21.26,21.73,21.86,21.19,12129.93
2024-03-12,21.7,22.81,22.87,21.68,31771.06
2024-03-13,22.66,23.55,23.77,22.54,34964.59
2024-03-14,23.52,23.29,23.69,22.95,19847.74
2024-03-15,23.23,23.28,23.55,23.06,12399.05
2024-03-18,23.04,23.7,23.7,22.95,19261.83
2024-03-19,23.6,23.37,23.79,23.34,11735.84
2024-03-20,23.2,23.86,24.05,23.2,14641.66
2024-03-21,23.87,23.62,24.05,23.62,14185.0
2024-03-22,23.52,23.87,24.06,23.34,17477.13
2024-03-25,23.87,25.09,25.66,23.52,34994.12
2024-03-26,24.68,25.08,25.45,24.2,31762.1
2024-03-27,25.29,24.17,25.53,24.17,23103.33
2024-03-28,23.96,24.56,25.16,23.52,22473.97
2024-03-29,24.5,24.04,24.76,23.95,16293.73
2024-04-01,24.11,25.29,25.57,24.06,27287.19
2024-04-02,25.06,24.75,25.44,24.48,23493.3
2024-04-03,24.84,25.36,26.47,24.84,44392.92
2024-04-08,25.07,23.97,25.07,23.73,33336.16
2024-04-09,23.73,24.22,24.54,23.53,18586.3
2024-04-10,24.21,23.81,24.51,23.58,14734.16
2024-04-11,23.52,23.66,24.04,23.52,11184.84
2024-04-12,23.77,24.4,24.77,23.77,21315.31
2024-04-15,23.93,23.26,24.42,22.85,28857.28
2024-04-16,22.92,21.99,23.43,21.77,24441.65
2024-04-17,22.23,22.99,23.11,22.23,24143.53
2024-04-18,22.82,24.4,25.07,22.8,44272.68
2024-04-19,23.23,23.3,24.1,21.93,70943.26
2024-04-22,23.21,24.25,24.58,23.03,44358.31
2024-04-23,23.91,25.36,25.48,23.87,43904.35
2024-04-24,24.8,25.15,25.49,24.44,39083.26
2024-04-25,24.78,23.87,24.92,23.6,44047.97
2024-04-26,23.81,22.83,24.05,22.61,51609.6
2024-04-29,22.84,23.69,23.81,22.67,38124.62
2024-04-30,23.68,22.77,23.7,22.67,33787.29
2024-05-06,23.11,25.16,25.26,23.07,68957.25
2024-05-07,25.14,24.97,25.57,24.88,45535.03
2024-05-08,24.94,24.97,26.12,24.78,53323.58
2024-05-09,24.85,25.26,25.68,24.85,39591.69
2024-05-10,25.32,26.87,28.04,25.3,95817.87
2024-05-13,26.24,25.27,26.42,24.99,71101.46
