date,open,close,high,low,volume
2024-01-02,20.19,18.91,20.34,18.9,32456.62
2024-01-03,18.91,18.83,19.3,18.52,28537.44
2024-01-04,18.75,18.16,18.8,18.06,19689.2
2024-01-05,18.16,17.54,18.25,17.3,29823.71
2024-01-08,17.76,17.11,17.76,16.91,25327.58
2024-01-09,17.08,16.96,17.34,16.87,15877.13
2024-01-10,16.92,16.84,17.1,16.7,16809.93
2024-01-11,16.87,17.08,17.2,16.78,12506.06
2024-01-12,16.88,16.77,17.14,16.76,11287.88
2024-01-15,17.0,16.72,17.05,16.63,10449.15
2024-01-16,17.05,16.59,17.05,16.29,15525.56
2024-01-17,16.59,15.87,16.64,15.87,20705.7
2024-01-18,15.76,15.82,16.02,15.33,19149.67
2024-01-19,15.97,15.56,16.01,15.48,14197.27
2024-01-22,15.56,14.44,15.68,14.32,25762.95
2024-01-23,14.67,14.48,14.67,14.17,26951.32
2024-01-24,14.43,14.2,14.75,13.55,29313.53
2024-01-25,14.16,14.71,14.84,14.14,37095.29
2024-01-26,14.76,14.29,14.76,14.25,26772.42
2024-01-29,14.56,13.94,14.58,13.79,28599.12
2024-01-30,13.93,13.27,13.93,13.27,26958.46
2024-01-31,13.27,12.7,13.67,12.69,36797.87
2024-02-01,12.75,12.51,12.85,12.12,35017.5
2024-02-02,12.94,11.68,12.94,11.14,56408.19
2024-02-05,11.4,10.32,11.61,9.74,56949.78
2024-02-06,9.93,10.51,10.96,9.36,62844.84
2024-02-07,10.52,10.55,10.93,10.12,80082.54
2024-02-08,10.62,11.88,11.96,10.11,73921.2
2024-02-19,11.88,12.6,13.0,11.83,59905.25
2024-02-20,12.76,12.35,12.76,11.92,32894.1
2024-02-21,12.28,12.56,13.07,12.15,33566.03
2024-02-22,12.6,13.44,13.55,12.6,35441.76
2024-02-23,13.5,13.68,13.77,13.25,30137.59
2024-02-26,13.84,13.97,14.39,13.76,36336.64
2024-02-27,13.99,14.53,14.54,13.6,35630.95
2024-02-28,14.4,13.36,15.06,13.3,55946.0
2024-02-29,13.25,14.36,14.4,13.25,44126.78
2024-03-01,14.38,14.86,14.95,14.29,41739.39
2024-03-04,14.77,15.0,15.17,14.43,36068.15
2024-03-05,15.08,14.86,15.22,14.53,32101.86
2024-03-06,14.79,14.72,14.99,14.38,19891.43
2024-03-07,14.71,14.39,15.03,14.38,17742.89
2024-03-08,14.38,14.57,14.71,14.25,25112.31
2024-03-11,14.54,14.98,14.99,14.38,21715.73
2024-03-12,15.48,15.28,15.48,14.94,22503.75
2024-03-13,15.43,15.38,15.59,15.18,17372.46
2024-03-14,15.37,15.2,15.44,14.94,16639.5
2024-03-15,15.02,15.36,15.36,15.01,13663.15
2024-03-18,15.36,15.7,15.7,15.12,20133.98
2024-03-19,15.82,15.65,16.03,15.59,14917.53
2024-03-20,15.68,15.75,15.9,15.61,17527.92
2024-03-21,15.77,15.62,16.05,15.5,17699.27
2024-03-22,15.62,15.61,16.01,15.48,23488.84
2024-03-25,15.65,14.56,15.65,14.53,26756.34
2024-03-26,14.74,14.61,14.94,14.34,18350.88
2024-03-27,14.64,13.7,14.67,13.7,23897.07
2024-03-28,13.56,13.84,14.19,13.54,19293.52
2024-03-29,13.91,14.14,14.18,13.81,20432.66
2024-04-01,14.14,14.38,14.74,14.14,21593.02
2024-04-02,14.89,14.57,15.15,14.35,36366.86
2024-04-03,14.5,14.17,14.76,14.01,20439.64
2024-04-08,14.31,13.74,14.31,13.65,21591.95
2024-04-09,13.94,13.78,13.94,13.42,18169.25
2024-04-10,13.76,13.27,13.87,13.13,18028.15
2024-04-11,13.22,13.36,13.68,13.1,27283.67
2024-04-12,13.39,13.25,13.63,13.21,18578.79
2024-04-15,13.25,12.51,13.43,12.28,29338.13
2024-04-16,12.5,10.93,12.52,10.79,72799.26
2024-04-17,11.83,13.12,13.12,11.49,61575.2
