date,open,close,high,low,volume
2024-01-02,5.7,5.68,5.78,5.65,379780.62
2024-01-03,5.66,5.52,5.67,5.47,367513.15
2024-01-04,5.52,5.45,5.52,5.43,190216.41
2024-01-05,5.44,5.3,5.49,5.27,226794.4
2024-01-08,5.29,5.13,5.29,5.13,228847.94
2024-01-09,5.17,5.09,5.25,5.05,315923.14
2024-01-10,5.11,5.02,5.13,4.98,212435.52
2024-01-11,5.04,5.17,5.2,5.03,207290.09
2024-01-12,5.15,5.07,5.17,5.05,150851.33
2024-01-15,5.07,5.12,5.19,5.03,167397.94
2024-01-16,5.11,5.01,5.11,4.91,307788.66
2024-01-17,5.02,4.85,5.02,4.83,201151.84
2024-01-18,4.83,4.88,4.89,4.69,295216.59
2024-01-19,4.88,4.8,4.92,4.77,165426.76
2024-01-22,4.78,4.52,4.81,4.47,233512.37
2024-01-23,4.49,4.52,4.57,4.42,251416.26
2024-01-24,4.53,4.59,4.6,4.4,249358.64
2024-01-25,4.6,4.74,4.75,4.54,199158.98
2024-01-26,4.69,4.71,4.77,4.69,192213.0
2024-01-29,4.74,4.52,4.75,4.5,239795.29
2024-01-30,4.51,4.36,4.55,4.35,190864.19
2024-01-31,4.36,4.12,4.38,4.11,281973.75
2024-02-01,4.11,4.09,4.19,4.0,258782.3
2024-02-02,4.1,3.87,4.18,3.72,340054.14
2024-02-05,3.84,3.48,3.84,3.37,499825.87
2024-02-06,3.42,3.77,3.86,3.39,455198.68
2024-02-07,3.8,3.97,4.08,3.76,470004.83
2024-02-08,4.03,4.39,4.45,4.02,527764.36
2024-02-19,4.41,4.51,4.53,4.32,534626.8
2024-02-20,4.41,4.54,4.74,4.31,652765.21
2024-02-21,4.34,4.45,4.64,4.27,528168.7
2024-02-22,4.49,4.52,4.58,4.44,332715.76
2024-02-23,4.57,4.68,4.68,4.5,413508.83
2024-02-26,4.63,4.65,4.74,4.6,402813.5
2024-02-27,4.66,5.02,5.05,4.61,630415.27
2024-02-28,4.95,4.65,5.05,4.64,615008.52
2024-02-29,4.63,4.82,4.82,4.62,436877.93
2024-03-01,4.8,4.9,4.93,4.8,446487.94
2024-03-04,4.93,4.92,4.95,4.8,454691.48
2024-03-05,4.91,5.28,5.6,4.9,1465354.89
2024-03-06,5.13,5.28,5.48,5.05,1287684.17
2024-03-07,5.28,5.0,5.33,4.99,907213.89
2024-03-08,5.08,5.16,5.24,5.05,744136.57
2024-03-11,5.06,5.14,5.14,4.99,572707.07
2024-03-12,5.14,5.11,5.22,5.08,435463.37
2024-03-13,5.16,5.1,5.18,5.07,424359.08
2024-03-14,5.06,5.03,5.11,4.96,440583.75
2024-03-15,5.03,5.11,5.12,4.96,340130.15
2024-03-18,5.1,5.31,5.32,5.1,669872.3
2024-03-19,5.24,5.23,5.29,5.21,437857.28
2024-03-20,5.22,5.26,5.29,5.21,316788.64
2024-03-21,5.27,5.26,5.29,5.19,368282.89
2024-03-22,5.23,5.16,5.26,5.11,363041.44
2024-03-25,5.16,5.0,5.22,4.98,353708.64
2024-03-26,5.0,4.92,5.05,4.83,394795.16
2024-03-27,4.91,4.66,4.92,4.64,355760.4
2024-03-28,4.65,4.85,4.92,4.64,345394.93
2024-03-29,4.83,4.94,4.94,4.78,265316.36
2024-04-01,4.97,5.08,5.1,4.96,345270.2
2024-04-02,5.1,5.0,5.1,4.95,267413.65
2024-04-03,4.99,4.91,4.99,4.83,229453.35
2024-04-08,4.89,4.78,4.89,4.78,215702.82
2024-04-09,4.79,4.8,4.82,4.73,199302.98
2024-04-10,4.8,4.62,4.8,4.58,249668.61
