date,open,close,high,low,volume
2024-01-02,217.8,210.78,218.75,210.09,18850.57
2024-01-03,209.9,204.15,210.93,201.91,25276.87
2024-01-04,202.95,198.77,203.89,197.08,20671.87
2024-01-05,197.62,199.91,201.99,196.86,15557.16
2024-01-08,200.69,200.83,203.89,199.19,18619.94
2024-01-09,199.54,198.57,200.09,194.49,20054.68
2024-01-10,198.24,198.45,201.44,196.76,13137.88
2024-01-11,197.4,200.03,201.07,195.9,13032.57
2024-01-12,199.21,201.78,203.05,197.59,14128.84
2024-01-15,200.65,199.59,204.64,198.25,16612.83
2024-01-16,199.04,201.05,202.48,197.71,13141.95
2024-01-17,201.05,195.62,201.07,195.52,16613.27
2024-01-18,194.16,198.22,198.55,192.05,14921.3
2024-01-19,196.56,201.2,202.74,196.55,13627.71
2024-01-22,200.53,194.51,200.93,193.78,17557.4
2024-01-23,194.45,194.68,198.39,191.67,14663.92
2024-01-24,195.06,195.27,196.62,190.12,14012.85
2024-01-25,195.26,199.66,200.03,193.55,19258.78
2024-01-26,198.79,198.95,202.48,197.46,15384.84
2024-01-29,198.95,197.59,203.5,192.91,19156.37
2024-01-30,195.61,188.66,197.3,188.37,21941.3
2024-01-31,188.64,187.09,189.42,183.58,16812.96
2024-02-01,186.32,187.97,190.26,185.62,14550.16
2024-02-02,188.75,192.28,195.9,187.13,22965.44
2024-02-05,188.84,197.52,199.92,187.95,23314.4
2024-02-06,197.48,206.33,206.77,196.37,26266.37
2024-02-07,206.33,210.93,210.93,203.7,24766.56
2024-02-08,210.99,206.71,216.84,205.01,19620.99
2024-02-19,212.34,207.96,216.7,205.77,20724.24
2024-02-20,207.27,204.93,209.79,202.1,14187.25
2024-02-21,201.95,212.87,216.21,201.26,25361.18
2024-02-22,211.07,211.29,213.28,208.76,18933.49
2024-02-23,211.22,210.8,213.47,208.4,13813.0
2024-02-26,209.09,208.59,212.1,206.28,12808.67
2024-02-27,206.99,206.24,207.93,203.52,17371.25
2024-02-28,205.63,203.56,208.11,203.56,16539.48
2024-02-29,202.95,205.89,206.0,202.71,20348.7
2024-03-01,204.39,208.12,208.85,203.42,19026.11
2024-03-04,207.34,210.71,211.12,207.34,18639.23
2024-03-05,209.86,217.14,217.96,209.52,24162.84
2024-03-06,216.93,215.26,221.95,214.5,18623.3
2024-03-07,214.74,217.97,221.39,214.71,15304.38
2024-03-08,217.4,215.11,219.38,213.28,9900.71
2024-03-11,213.75,220.52,222.57,213.75,15215.24
2024-03-12,220.69,227.87,229.25,218.59,26651.69
2024-03-13,226.44,225.68,228.74,223.65,10917.8
2024-03-14,225.67,227.14,232.07,225.5,13729.45
2024-03-15,225.98,226.31,230.2,224.87,7975.29
2024-03-18,226.43,232.07,232.91,224.74,16822.37
2024-03-19,232.07,241.37,246.17,230.38,26552.17
2024-03-20,241.26,241.65,242.4,237.06,20468.14
2024-03-21,240.44,250.35,250.86,239.59,20032.76
2024-03-22,249.93,245.7,249.93,236.77,23380.98
2024-03-25,242.41,242.33,244.57,236.29,18537.0
2024-03-26,242.33,249.55,249.93,241.5,16082.68
2024-03-27,249.93,246.73,251.18,245.6,10495.68
2024-03-28,246.82,246.58,250.7,242.6,12519.95
2024-03-29,246.16,244.29,247.59,242.06,9690.84
2024-04-01,245.2,252.74,253.47,243.97,16174.11
2024-04-02,251.43,250.68,253.17,249.02,9333.55
