date,open,close,high,low,volume
2024-01-02,8.64,8.64,8.96,8.49,668579.88
2024-01-03,8.63,8.85,9.08,8.52,647498.54
2024-01-04,8.68,8.62,8.83,8.54,418174.37
2024-01-05,8.62,8.33,8.75,8.21,377958.5
2024-01-08,8.47,8.67,9.05,8.11,524531.42
2024-01-09,8.69,8.54,8.81,8.36,369228.0
2024-01-10,8.39,8.11,8.67,8.07,343445.85
2024-01-11,8.18,8.39,8.92,8.16,452476.4
2024-01-12,8.39,8.17,8.77,7.9,486551.34
2024-01-15,7.93,8.05,8.31,7.88,302622.2
2024-01-16,8.05,8.03,8.12,7.69,321341.5
2024-01-17,7.92,7.62,8.1,7.44,278596.45
2024-01-18,7.46,7.54,7.59,7.25,262829.13
2024-01-19,7.47,7.23,7.53,7.17,212964.96
2024-01-22,7.17,6.73,7.21,6.58,198800.95
2024-01-23,6.64,6.78,6.88,6.57,201835.22
2024-01-24,6.75,7.02,7.19,6.43,423238.2
2024-01-25,6.78,7.03,7.11,6.73,390675.93
2024-01-26,7.03,6.92,7.33,6.91,357727.2
2024-01-29,6.98,6.48,7.04,6.48,245210.7
2024-01-30,5.84,5.92,6.13,5.84,274152.69
2024-01-31,5.97,5.38,5.97,5.36,237573.17
2024-02-01,5.32,5.36,5.5,5.25,174535.3
2024-02-02,5.44,5.09,5.54,4.89,195444.87
2024-02-05,5.05,4.58,5.05,4.58,128187.03
2024-02-06,4.36,4.24,4.52,4.13,323060.48
2024-02-07,4.29,3.82,4.32,3.82,352758.5
2024-02-08,3.68,3.97,4.02,3.44,437224.35
2024-02-19,4.02,4.36,4.36,4.02,370552.55
2024-02-20,4.44,4.69,4.8,4.25,436229.73
2024-02-21,4.61,4.77,5.1,4.49,460770.53
2024-02-22,4.71,5.01,5.04,4.71,375528.15
2024-02-23,5.08,5.3,5.32,4.99,338074.97
2024-02-26,5.28,5.61,5.81,5.23,365688.27
2024-02-27,5.61,5.76,5.8,5.47,319398.1
2024-02-28,5.77,5.27,6.01,5.25,451821.27
2024-02-29,5.26,5.52,5.59,5.26,317906.46
2024-03-01,5.49,5.62,5.66,5.44,271667.06
2024-03-04,5.65,5.57,5.69,5.38,218111.07
2024-03-05,5.54,5.44,5.79,5.4,278094.66
